id,path,http_clone_url,web_url,archived
4971915,sovell/Android/5.0/ant/k8-orderfood,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/ant/k8-orderfood.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/ant/k8-orderfood,False
4971941,sovell/Android/5.0/ant/k8-self-settlement-desk,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/ant/k8-self-settlement-desk.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/ant/k8-self-settlement-desk,False
4971925,sovell/Android/5.0/android_web/kitchen-board,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/android_web/kitchen-board.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/android_web/kitchen-board,False
4971780,sovell/mart/mart,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/mart/mart.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/mart/mart,False
4971933,sovell/Android/5.0/army/zhongyisystemintegration/meal_line_back,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/army/zhongyisystemintegration/meal_line_back.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/army/zhongyisystemintegration/meal_line_back,False
4971932,sovell/Android/5.0/army/zhongyisystemintegration/meal_line_front,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/army/zhongyisystemintegration/meal_line_front.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/army/zhongyisystemintegration/meal_line_front,False
4976984,sovell/ai-go/medical,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/medical.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/medical,False
4978577,sovell/ai-go/medical-treatment,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/medical-treatment.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/medical-treatment,False
4971990,sovell/third_custom/mingyanggroup,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/third_custom/mingyanggroup.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/third_custom/mingyanggroup,False
4978512,sovell/idish3.0/mobile,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/idish3.0/mobile.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/idish3.0/mobile,False
4975925,sovell/ai-go/navi,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/navi.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/navi,False
4971844,sovell/document/open-doc,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/document/open-doc.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/document/open-doc,False
4975926,sovell/ai-go/order,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/order.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/order,False
4971918,sovell/Android/5.0/store/order_taking_machine,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/store/order_taking_machine.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/store/order_taking_machine,False
4978513,sovell/idish3.0/partner_api,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/idish3.0/partner_api.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/idish3.0/partner_api,False
4971801,sovell/sovell-restaurant/pc-table,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-restaurant/pc-table.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-restaurant/pc-table,False
4975918,sovell/ai-go/pkg,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/pkg.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/pkg,False
4975927,sovell/ai-go/platform,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/platform.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/platform,False
4972114,sovell/sovell-chaos/plume-log-server,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell-chaos/plume-log-server.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/sovell-chaos/plume-log-server,False
4988700,sovell/ai-go/printer,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/ai-go/printer.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/ai-go/printer,False
4971862,sovell/Android/5.0/production-console,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/Android/5.0/production-console.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/Android/5.0/production-console,False
4970972,sovell/proto/publish,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/proto/publish.git,https://sovell-cn-shanghai.devops.aliyuncs.com/codeup/sovell/proto/publish,False
